CustomerID,Age,Tenure,MonthlyCharge,TotalCharge,Contract,InternetService,Churn
CUST_0350,42,38,24.263320928703273,919.2692343284006,Month-to-month,Fiber optic,1
CUST_0351,67,2,57.14085676501407,119.15335793223007,Month-to-month,No,0
CUST_0352,40,7,46.58511366543135,332.6710397928706,One year,Fiber optic,0
CUST_0353,48,34,84.60901234625081,2881.120634767437,Two year,Fiber optic,0
CUST_0354,47,17,69.93338349786183,1180.2180129473427,One year,DSL,0
CUST_0355,59,43,46.60192780053807,2000.237403957787,Month-to-month,Fiber optic,1
CUST_0356,52,59,34.923777795017614,2045.8873281335314,One year,DSL,0
CUST_0357,24,51,32.71997626874496,1673.6367530218736,Month-to-month,DSL,0
CUST_0358,77,54,106.46603921404177,5766.186669098415,Month-to-month,Fiber optic,0
CUST_0359,33,24,44.34779684048672,1046.1027153049167,One year,No,0
CUST_0360,43,25,85.17106479109684,2121.6601607160405,One year,DSL,1
CUST_0361,65,71,101.06859279862663,7174.052335943661,Month-to-month,Fiber optic,1
CUST_0362,74,52,81.4081311184736,4234.956232397763,Month-to-month,No,0
CUST_0363,69,70,105.95652316469457,7425.748384542964,Two year,Fiber optic,0
CUST_0364,77,33,59.23937215284745,1953.3772812403893,Month-to-month,DSL,0
CUST_0365,66,49,115.62221906489484,5662.32914691539,Month-to-month,DSL,1
CUST_0366,19,29,33.3145004178097,977.1518191771786,One year,Fiber optic,0
CUST_0367,18,63,30.21495296575381,1910.161992513123,Month-to-month,Fiber optic,1
CUST_0368,65,22,85.86921462074436,1894.5125014133869,Month-to-month,No,1
CUST_0369,79,26,114.28311414132618,2972.486124790362,Month-to-month,Fiber optic,1
CUST_0370,29,28,100.8883461636328,2834.705214690917,One year,DSL,0
CUST_0371,22,49,27.641685943805143,1347.8795173341493,One year,DSL,0
CUST_0372,54,71,47.93677139347164,3395.5838261146255,One year,Fiber optic,0
CUST_0373,49,49,113.03188848378237,5546.023545574029,Two year,DSL,0
CUST_0374,76,20,45.305843280078456,889.8665059091,One year,Fiber optic,0
CUST_0375,72,63,98.11704237869192,6182.295464953956,Month-to-month,Fiber optic,0
CUST_0376,26,61,102.51321959287039,6250.140811642469,Month-to-month,DSL,0
CUST_0377,58,49,69.54521034609817,3393.6577596522807,One year,DSL,0
CUST_0378,52,71,58.63489098483155,4153.764584125878,One year,Fiber optic,0
CUST_0379,36,1,65.01244324197597,63.92268231902248,One year,DSL,0
CUST_0380,65,13,42.69646943653642,565.3937352399637,One year,DSL,0
CUST_0381,33,51,108.93909161288443,5549.364092344528,Month-to-month,Fiber optic,0
CUST_0382,20,56,65.06196567297579,3655.6038916856937,Month-to-month,No,0
CUST_0383,37,62,108.24594404560997,6711.8803231033835,Month-to-month,DSL,1
CUST_0384,41,32,30.56934799062741,991.3229827217768,Month-to-month,Fiber optic,1
CUST_0385,71,30,118.82752710001313,3558.780896912593,Month-to-month,Fiber optic,1
CUST_0386,73,29,64.32730874436183,1865.0038577054395,One year,Fiber optic,0
CUST_0387,50,49,24.783082039410544,1218.0558559644867,One year,No,0
CUST_0388,41,45,23.802184823745492,1069.303212441132,Month-to-month,Fiber optic,0
CUST_0389,69,30,94.62072574818386,2848.1520139169684,Month-to-month,No,1
CUST_0390,28,16,85.90355342036808,1352.3812174729867,Month-to-month,DSL,1
CUST_0391,66,40,100.21305581275875,4032.7462878982496,Month-to-month,DSL,1
CUST_0392,25,19,30.536753395280595,588.776060580283,One year,No,0
CUST_0393,53,18,23.557086703554834,422.29224237363684,One year,Fiber optic,0
CUST_0394,55,1,70.85792894475784,65.3347122089844,One year,DSL,1
CUST_0395,57,47,58.759523148276955,2753.033381854531,One year,Fiber optic,0
CUST_0396,37,66,66.19469366709558,4375.305936770005,One year,No,1
CUST_0397,79,38,119.1588408870274,4537.985770394965,Month-to-month,No,1
CUST_0398,52,51,117.07499576706702,5969.19952283912,Month-to-month,Fiber optic,1
CUST_0399,65,63,114.23153896731928,7207.656859070899,Month-to-month,No,1
CUST_0400,79,4,98.38426767676738,384.4644702394583,Two year,DSL,0
CUST_0401,42,1,55.48413602568904,44.64602752582068,Month-to-month,DSL,1
CUST_0402,52,8,61.21309302627716,507.8381562626727,Month-to-month,Fiber optic,1
CUST_0403,42,29,74.96160437189245,2179.7976129202666,Two year,DSL,0
CUST_0404,46,55,103.05344564048399,5681.907992244753,Two year,Fiber optic,0
CUST_0405,35,3,26.871283251826775,72.07445267160338,One year,Fiber optic,0
CUST_0406,63,32,62.429688588488816,1988.5147809139548,Month-to-month,Fiber optic,0
CUST_0407,35,10,28.26176634592687,279.03157026469324,Month-to-month,DSL,1
CUST_0408,19,34,71.46575865735116,2421.5952059345495,Month-to-month,DSL,1
CUST_0409,71,55,109.89008240062354,6051.008184136579,Month-to-month,Fiber optic,1
CUST_0410,52,32,98.24849245639379,3136.440498035337,Month-to-month,Fiber optic,1
CUST_0411,33,50,42.784241754311,2127.495389134877,Month-to-month,Fiber optic,0
CUST_0412,78,7,117.59908495987925,824.613748841707,Two year,Fiber optic,0
CUST_0413,58,8,86.73503980464284,680.9804566788906,Month-to-month,Fiber optic,0
CUST_0414,53,65,21.042769939740307,1349.785406768366,One year,No,0
CUST_0415,50,57,45.54134846852195,2597.189435044364,One year,DSL,0
CUST_0416,21,67,46.071329991991654,3069.286909033339,Month-to-month,DSL,0
CUST_0417,50,59,26.925430628585993,1596.3532010495278,One year,No,0
CUST_0418,31,54,115.9826518075929,6249.109860347488,Month-to-month,Fiber optic,1
CUST_0419,38,67,67.82552945759238,4521.903735794492,Month-to-month,No,0
CUST_0420,65,51,109.5814597371882,5585.7164800951905,One year,Fiber optic,0
CUST_0421,37,8,52.221550344462834,419.21834778866753,Month-to-month,Fiber optic,1
CUST_0422,73,34,32.523357043282715,1110.7088901084317,Two year,Fiber optic,0
CUST_0423,25,35,67.43361099062139,2361.896541661907,Month-to-month,Fiber optic,0
CUST_0424,24,32,31.395663471431718,994.0681048746376,One year,Fiber optic,0
CUST_0425,20,46,68.60155029775399,3162.80192550595,Month-to-month,Fiber optic,0
CUST_0426,34,16,112.02971812194077,1802.07687501585,Month-to-month,Fiber optic,0
CUST_0427,50,68,72.07681418342128,4889.165743188091,Month-to-month,No,0
CUST_0428,65,37,81.64997268950835,3019.2389281252126,One year,DSL,0
CUST_0429,29,54,35.66384369738083,1923.1031593874745,Two year,DSL,0
CUST_0430,76,14,24.37356258799695,343.43369205983765,Two year,Fiber optic,0
CUST_0431,68,55,31.080796217980705,1707.3945540711977,Month-to-month,Fiber optic,0
CUST_0432,39,48,79.85315756843656,3832.272785564225,One year,No,0
CUST_0433,72,7,29.501169899230465,212.92634459703018,One year,Fiber optic,0
CUST_0434,39,7,57.59928899413114,392.05649196290665,One year,Fiber optic,0
CUST_0435,63,33,75.0091940458156,2482.677134864523,Month-to-month,Fiber optic,0
CUST_0436,47,23,58.8652798629847,1365.3127641639605,One year,Fiber optic,0
CUST_0437,55,19,36.36838014653015,707.3405727189615,Two year,No,0
CUST_0438,55,19,47.379130751410656,878.7698110354288,Month-to-month,DSL,0
CUST_0439,62,36,112.8317532848577,4060.1141016837246,Two year,Fiber optic,0
CUST_0440,68,29,87.59822755863554,2520.697593456895,One year,No,0
CUST_0441,71,60,69.60478386798866,4151.93639518159,Month-to-month,No,0
CUST_0442,25,2,21.271488998689353,43.98390847345349,Month-to-month,Fiber optic,0
CUST_0443,44,1,119.24154004894702,115.2500221204434,Month-to-month,Fiber optic,1
CUST_0444,44,47,87.14549348946433,4098.836703522531,One year,DSL,0
CUST_0445,51,69,51.692247734494494,3571.6263705809934,Two year,Fiber optic,0
CUST_0446,38,20,107.92686599978381,2171.0162795767556,Month-to-month,No,1
CUST_0447,47,11,45.84316202918181,504.8139865740577,Two year,Fiber optic,0
CUST_0448,50,2,74.40165791827516,178.03687200974122,Two year,DSL,0
CUST_0449,45,67,83.6070763729825,5604.73821553968,Month-to-month,DSL,1
CUST_0450,64,12,42.10633714537285,523.7008361901463,Two year,DSL,0
CUST_0451,50,20,117.83972788005958,2333.466179595949,Two year,DSL,0
CUST_0452,22,5,94.81919059789975,487.593348285005,One year,DSL,0
CUST_0453,77,37,75.781322551107,2802.1013294930035,One year,Fiber optic,0
CUST_0454,78,38,38.05945981753008,1426.7760004718702,Two year,DSL,0
CUST_0455,65,9,25.385820699802615,232.67783739050475,One year,DSL,1
CUST_0456,36,53,52.005983252098346,2753.287556981369,Month-to-month,Fiber optic,0
CUST_0457,21,44,95.31873359134028,4199.824810503454,Two year,DSL,0
CUST_0458,52,24,46.9331298302025,1136.5058805003707,One year,DSL,0
CUST_0459,66,30,73.95562204955051,2203.7771603188994,One year,Fiber optic,0
CUST_0460,34,59,92.79471767307432,5485.037532535936,Month-to-month,DSL,0
CUST_0461,61,14,30.794371464646435,431.18599534725723,One year,Fiber optic,0
CUST_0462,45,9,88.52980161158733,810.2966262512188,Month-to-month,DSL,1
CUST_0463,47,40,29.18708877100447,1165.4320685502003,Two year,Fiber optic,0
CUST_0464,46,66,116.51297421269966,7685.152209112864,Month-to-month,No,0
CUST_0465,63,25,68.83941300649396,1721.2558655692385,Month-to-month,Fiber optic,0
CUST_0466,70,22,35.06761077098774,772.5060440255288,Month-to-month,Fiber optic,0
CUST_0467,23,4,54.23836360335465,210.32560639850124,Month-to-month,No,0
CUST_0468,52,26,61.34164492952615,1589.919720858127,One year,Fiber optic,0
CUST_0469,77,58,95.81850110765373,5545.204308898778,Two year,DSL,0
CUST_0470,58,29,94.34237860766093,2731.582528724265,Two year,Fiber optic,0
CUST_0471,54,37,81.1940505337331,3010.9429703481005,Month-to-month,No,1
CUST_0472,41,70,30.593071255849296,2140.1414461703894,Month-to-month,Fiber optic,0
CUST_0473,46,18,35.15693715876736,642.9155218182859,Two year,DSL,0
CUST_0474,66,42,29.375692064555665,1231.9247720348071,Two year,Fiber optic,0
CUST_0475,63,41,77.71727832875501,3172.0932315017226,Month-to-month,No,1
CUST_0476,70,38,107.71384415114039,4099.098826618901,Month-to-month,DSL,0
CUST_0477,48,34,63.38005122547718,2148.18551025589,Month-to-month,Fiber optic,0
CUST_0478,52,17,36.08481739577462,611.1082228405332,Two year,DSL,0
CUST_0479,77,37,75.80423251489671,2817.1323235260197,One year,Fiber optic,0
CUST_0480,50,25,101.17522168657099,2517.7718375670593,Month-to-month,DSL,0
CUST_0481,69,27,94.171206151293,2544.270003959555,Month-to-month,Fiber optic,1
CUST_0482,78,57,108.14507796750213,6163.864260647263,Two year,No,0
CUST_0483,38,31,47.79020972488678,1488.505758625861,Month-to-month,Fiber optic,0
CUST_0484,49,6,39.39538672677749,244.92385401548515,Month-to-month,Fiber optic,1
CUST_0485,40,40,107.98164859419387,4321.904333810244,One year,Fiber optic,0
CUST_0486,50,12,85.75603127780231,1025.4686288678236,Month-to-month,DSL,0
CUST_0487,20,53,51.09289300075542,2712.657054080297,Month-to-month,Fiber optic,0
CUST_0488,35,71,94.23480505725092,6704.027718036261,Two year,DSL,0
CUST_0489,42,10,101.51183844803678,1014.8454850839709,Two year,Fiber optic,0
CUST_0490,59,45,81.49782403411324,3664.729520390865,Two year,DSL,0
CUST_0491,48,17,88.78841098799151,1513.2846893725355,Two year,Fiber optic,0
CUST_0492,71,26,57.52599044426663,1496.0630217546286,One year,No,0
CUST_0493,75,62,73.8695667343039,4566.536043287663,Two year,No,0
CUST_0494,20,46,72.41591707261622,3333.525493344321,Month-to-month,Fiber optic,1
CUST_0495,57,64,104.80477911307719,6694.038239149302,One year,DSL,0
CUST_0496,63,2,103.99639802821825,211.73760252052097,Two year,Fiber optic,0
CUST_0497,41,54,103.26804693470432,5568.503107229967,Month-to-month,No,0
CUST_0498,67,65,21.10316142624658,1372.074240747891,Month-to-month,DSL,0
CUST_0499,49,51,94.95454844688882,4846.587909853322,Month-to-month,No,1
CUST_0500,64,53,95.86763901110048,5105.523901047761,Month-to-month,Fiber optic,1
CUST_0501,39,36,87.83788228551418,3169.59126189638,Month-to-month,No,1
CUST_0502,40,26,95.62646578914526,2499.9360986152,Two year,No,0
CUST_0503,19,29,104.19703714967088,3040.4315555273947,Two year,No,1
CUST_0504,44,21,67.03190541017857,1412.5625727837444,Month-to-month,Fiber optic,1
CUST_0505,59,11,70.20502134884472,775.1121328399639,Month-to-month,DSL,0
CUST_0506,19,40,32.47140569113905,1288.1890165572997,Month-to-month,Fiber optic,1
CUST_0507,43,11,58.53758830473618,642.747172028094,Two year,Fiber optic,0
CUST_0508,34,36,84.33651799117843,3028.8837703860645,Month-to-month,DSL,0
CUST_0509,57,59,98.03997761472745,5780.348090767676,Month-to-month,Fiber optic,0
CUST_0510,50,39,41.72090976912105,1645.8221147576455,Month-to-month,Fiber optic,1
CUST_0511,26,54,33.78228991592354,1825.3898705518711,Month-to-month,Fiber optic,0
CUST_0512,60,55,86.30420045004922,4737.972028975547,Month-to-month,Fiber optic,0
CUST_0513,71,24,20.187988352491065,498.25705500669864,Two year,DSL,0
CUST_0514,65,22,37.83725843073299,841.9724402385002,One year,No,0
CUST_0515,56,69,22.907138034395373,1590.6690592992848,One year,DSL,0
CUST_0516,46,56,36.688511785487094,2034.4953579562534,Month-to-month,Fiber optic,1
CUST_0517,59,33,38.13192799255052,1277.8403333313822,One year,Fiber optic,1
CUST_0518,72,36,58.76735947503942,2110.03979368048,One year,No,0
CUST_0519,43,20,60.2327124686556,1212.4337971010395,Month-to-month,DSL,1
CUST_0520,52,62,107.42624706102377,6685.665315689645,One year,Fiber optic,1
CUST_0521,67,26,71.01097124988252,1867.8385799788514,Month-to-month,Fiber optic,0
CUST_0522,42,66,92.34047656122863,6084.695831786363,Two year,DSL,0
CUST_0523,41,40,30.413735792028746,1202.104258311127,Month-to-month,Fiber optic,1
CUST_0524,30,17,42.543875546369385,737.5493502767588,Two year,No,0
CUST_0525,77,1,90.29434409786768,91.71490221380768,Month-to-month,No,0
CUST_0526,75,61,25.280396046852808,1537.0953444450004,One year,DSL,0
CUST_0527,24,43,68.65976622437532,2958.5821331175293,One year,DSL,0
CUST_0528,74,42,79.93689656629338,3355.720860009728,One year,Fiber optic,0
CUST_0529,53,25,80.2145644052481,2012.3773515016896,Month-to-month,Fiber optic,1
CUST_0530,62,39,22.293281126804203,870.1077820235512,Month-to-month,DSL,0
CUST_0531,37,35,52.21080042291855,1834.601894085431,One year,DSL,0
CUST_0532,18,3,83.6490651049154,242.0018684233823,Month-to-month,No,1
CUST_0533,25,44,34.89997361492435,1549.8434591879977,Month-to-month,No,0
CUST_0534,63,51,89.54156483280532,4573.596040180396,One year,DSL,1
CUST_0535,33,12,94.59252088136745,1141.573224270445,One year,Fiber optic,1
CUST_0536,31,19,118.19691904461453,2234.564762577556,Month-to-month,Fiber optic,1
CUST_0537,29,44,40.98419948564094,1820.301101534644,Month-to-month,DSL,0
CUST_0538,68,59,102.51306676661152,6048.133778236417,Month-to-month,Fiber optic,1
CUST_0539,40,49,72.0296576918654,3536.733715525703,One year,Fiber optic,0
CUST_0540,32,61,57.34625961441734,3494.8935918419916,One year,No,0
CUST_0541,45,17,32.23767573251779,550.6493780996235,Two year,Fiber optic,0
CUST_0542,51,57,93.55056064875376,5335.353230500158,Two year,Fiber optic,0
CUST_0543,19,55,43.58575991436871,2369.017485970245,Month-to-month,Fiber optic,1
CUST_0544,49,47,57.142200187304574,2691.5078900498634,Month-to-month,DSL,0
CUST_0545,40,12,26.254222689736842,334.7040868940629,Month-to-month,Fiber optic,1
CUST_0546,39,62,100.13669158195191,6213.872680670938,Month-to-month,Fiber optic,1
CUST_0547,68,8,96.65885239716434,763.6937366884173,Two year,DSL,1
CUST_0548,42,21,93.36158300423125,1967.0928587503952,One year,DSL,1
CUST_0549,75,70,49.94435104918867,3506.69937874494,Month-to-month,DSL,1
CUST_0550,79,25,37.34800742659573,938.824850826797,Month-to-month,No,1
CUST_0551,78,12,83.75532644702298,1004.3226462999753,One year,DSL,1
CUST_0552,39,15,69.61663841132194,1041.8280839115898,One year,DSL,0
CUST_0553,75,59,37.825246690464155,2229.2264571837172,Month-to-month,Fiber optic,0
CUST_0554,75,26,88.59112710498637,2310.347073739758,Two year,Fiber optic,0
CUST_0555,39,26,119.11264318213037,3082.8574827847933,One year,DSL,0
CUST_0556,66,47,94.72195877420377,4448.213330779024,Month-to-month,No,0
CUST_0557,69,32,93.99863866856118,3023.9125356240675,Two year,No,0
CUST_0558,59,10,115.03127529305917,1166.6547055963633,Month-to-month,Fiber optic,0
CUST_0559,23,16,40.29363675749022,629.9167172418269,Two year,Fiber optic,0
CUST_0560,32,71,76.55499649214404,5424.090614829591,Two year,DSL,0
CUST_0561,71,17,117.96467150338835,2002.6932097623226,One year,Fiber optic,1
CUST_0562,60,23,36.52941109701746,849.1023504025451,One year,Fiber optic,0
CUST_0563,77,26,90.02519594445211,2322.3803510152247,Month-to-month,DSL,1
CUST_0564,54,7,78.5810145971902,549.5190158311566,Two year,DSL,0
CUST_0565,50,14,78.6479092188707,1096.3289374983933,One year,Fiber optic,0
CUST_0566,25,7,89.76706275200752,641.6290860069049,One year,DSL,0
CUST_0567,70,9,112.96169228756843,999.8861458484233,Two year,No,1
CUST_0568,77,48,98.2581939851338,4717.318717441359,Two year,DSL,0
CUST_0569,61,59,25.613610341621,1507.266915782153,Two year,Fiber optic,0
CUST_0570,61,39,105.27280198757113,4120.337266778048,Month-to-month,Fiber optic,0
CUST_0571,22,18,42.55413299257326,771.9509203298512,Two year,Fiber optic,0
CUST_0572,56,59,57.6914164736372,3397.935415352017,One year,Fiber optic,1
CUST_0573,21,17,66.17328136123822,1133.4796475743406,Two year,Fiber optic,0
CUST_0574,23,14,68.09060007530697,949.3801125212118,One year,No,0
CUST_0575,62,31,63.51803992553568,1979.0525348040037,Month-to-month,Fiber optic,0
CUST_0576,49,24,113.73532942158644,2727.2771362092185,Month-to-month,Fiber optic,1
CUST_0577,69,60,90.60190076640247,5446.660711771836,One year,Fiber optic,0
CUST_0578,47,45,83.11706459567063,3744.628726356451,One year,Fiber optic,0
CUST_0579,64,3,24.984202778294154,107.55751914179669,Month-to-month,Fiber optic,0
CUST_0580,52,37,110.39133302603747,4083.9503619092266,One year,No,0
CUST_0581,72,43,110.93901920083962,4774.206448552318,Month-to-month,DSL,1
CUST_0582,57,40,98.02130634301024,3916.0580063032503,Two year,Fiber optic,1
CUST_0583,69,55,20.702920381361917,1138.6874743824533,Month-to-month,Fiber optic,1
CUST_0584,33,39,25.728025107762335,976.3746278612367,Month-to-month,Fiber optic,1
CUST_0585,30,15,42.52237022684898,642.4913935681449,Month-to-month,No,1
CUST_0586,67,4,33.13494081449067,145.9685053874568,Month-to-month,No,0
CUST_0587,77,25,59.88360297037295,1501.0563743053174,Month-to-month,Fiber optic,1
CUST_0588,59,13,112.26230580877896,1446.2713609343527,Month-to-month,DSL,0
CUST_0589,47,33,67.20604341969982,2209.781561323004,Month-to-month,DSL,0
CUST_0590,36,16,21.340262643216562,317.14228101990227,Two year,Fiber optic,0
CUST_0591,34,42,48.2745689578762,2037.3211362994546,Two year,No,0
CUST_0592,73,66,24.459490837296155,1604.2612623344503,Month-to-month,DSL,0
CUST_0593,36,55,23.628762261350214,1299.2948384721394,Two year,DSL,0
CUST_0594,45,42,47.571985309555224,1996.4860072780473,Month-to-month,DSL,0
CUST_0595,75,34,47.56123386789454,1631.959221864997,One year,No,0
CUST_0596,72,30,98.7126602601604,2962.2326209844696,One year,Fiber optic,0
CUST_0597,43,13,117.4834652781112,1535.3739778165057,Month-to-month,Fiber optic,1
CUST_0598,54,13,57.12070938899983,748.0338596984744,Month-to-month,Fiber optic,1
CUST_0599,43,18,62.88868788610386,1145.5904961494834,Month-to-month,No,0
CUST_0600,70,32,104.47894362860214,3340.934959170239,Month-to-month,Fiber optic,1
CUST_0601,79,39,46.81390200955134,1844.4383316775475,One year,Fiber optic,0
CUST_0602,40,46,35.6381804403448,1619.4996786918675,Month-to-month,DSL,0
CUST_0603,26,29,105.30896234036504,3062.534642850598,Month-to-month,Fiber optic,1
CUST_0604,29,62,24.65005864400655,1519.6374398417647,Month-to-month,Fiber optic,1
CUST_0605,70,62,81.96994401994158,5077.209033708578,Month-to-month,No,1
CUST_0606,18,57,76.19928474668068,4349.053373229808,One year,DSL,0
CUST_0607,75,16,54.59204475016943,879.0867365011883,Month-to-month,DSL,1
CUST_0608,75,56,51.5189521097359,2891.1255982821112,Two year,DSL,0
CUST_0609,18,10,97.18577261816213,957.9961467405689,Month-to-month,Fiber optic,1
CUST_0610,64,30,28.642461076254648,873.7641346004318,Month-to-month,No,0
CUST_0611,51,25,43.678430931138536,1082.9543020961867,One year,DSL,0
CUST_0612,49,5,93.24487318380898,458.5514950167929,Month-to-month,Fiber optic,0
CUST_0613,79,65,74.83205837264242,4870.462761603426,One year,Fiber optic,0
CUST_0614,71,49,32.798820853358635,1604.2750100669607,One year,DSL,0
CUST_0615,65,3,108.213561428206,327.72329269024294,Month-to-month,Fiber optic,1
CUST_0616,42,45,59.34478465635915,2648.9493025698343,Month-to-month,DSL,0
CUST_0617,57,14,102.78683753221728,1441.858969946234,Month-to-month,Fiber optic,1
CUST_0618,62,30,98.77130155277086,2965.3173653782483,Month-to-month,Fiber optic,0
CUST_0619,70,68,82.44254464717281,5600.994450630108,Month-to-month,Fiber optic,0
CUST_0620,18,18,69.4481131295093,1229.3252767335193,Month-to-month,DSL,0
CUST_0621,33,62,117.95508403817568,7311.087127752076,Month-to-month,No,1
CUST_0622,78,37,34.4965072379817,1275.997029207337,One year,Fiber optic,0
CUST_0623,56,25,92.51557275511148,2309.217028974482,One year,Fiber optic,0
CUST_0624,22,48,39.119070146478904,1859.3536223866624,One year,DSL,0
CUST_0625,39,65,53.82631053323484,3514.6575247334335,Month-to-month,DSL,0
CUST_0626,46,53,50.86987433731953,2689.714724598491,Month-to-month,DSL,0
CUST_0627,72,15,114.7035987738723,1718.3319349788555,Two year,DSL,0
CUST_0628,20,49,116.73561777882752,5695.9505279503655,One year,Fiber optic,0
CUST_0629,29,68,38.30154442347272,2620.453574283127,Two year,No,0
CUST_0630,43,12,22.203516029750418,261.77669303966445,Month-to-month,Fiber optic,1
CUST_0631,33,59,92.00080396631131,5429.03206218311,One year,DSL,0
CUST_0632,68,37,61.798993387048434,2297.770129768958,One year,Fiber optic,0
CUST_0633,54,61,28.88402450875644,1755.1624529869766,Month-to-month,DSL,0
CUST_0634,39,43,88.37541055770426,3809.7751038551482,Month-to-month,Fiber optic,1
CUST_0635,74,70,74.51055282606997,5195.125443265486,One year,Fiber optic,0
CUST_0636,46,39,118.0516822001106,4609.525472380027,Month-to-month,Fiber optic,1
CUST_0637,31,56,42.740949586137894,2409.2155984889187,Month-to-month,No,0
CUST_0638,45,63,60.397787632654826,3799.2564523850738,One year,DSL,0
CUST_0639,22,46,74.25458033954229,3426.899511821929,Two year,Fiber optic,0
CUST_0640,64,11,99.16999884533517,1109.2092138206249,Month-to-month,No,1
CUST_0641,66,62,74.88386567200587,4640.251253283824,Month-to-month,Fiber optic,1
CUST_0642,47,25,81.29001608619492,2028.8751192963746,Month-to-month,Fiber optic,0
CUST_0643,63,71,42.61470515899407,3016.6611288302556,One year,No,0
CUST_0644,79,52,104.69187280885599,5438.880084508661,Month-to-month,DSL,0
CUST_0645,69,4,62.86305469704757,243.2986198854641,Two year,No,0
CUST_0646,22,59,34.09596275217693,2002.6706913941666,Month-to-month,DSL,0
CUST_0647,29,20,86.41879145054173,1740.3641819779482,Month-to-month,Fiber optic,1
CUST_0648,33,63,41.60904531853075,2613.4705948145547,One year,No,0
CUST_0649,43,54,29.756251023929973,1609.422774439415,Two year,DSL,0
CUST_0650,43,57,106.19869084042723,6053.707712256515,Month-to-month,Fiber optic,0
CUST_0651,65,41,66.01622644884397,2721.6462300283138,Month-to-month,Fiber optic,0
CUST_0652,38,3,94.92837126957764,279.75355148818284,Two year,No,0
CUST_0653,56,6,49.05875598063551,298.1640163503563,Month-to-month,No,0
CUST_0654,53,5,98.69701349176663,501.3957644815942,Two year,Fiber optic,1
CUST_0655,50,5,31.193592702153033,170.865459583971,Month-to-month,Fiber optic,0
CUST_0656,79,54,55.597337379485275,2997.078685041752,One year,No,0
CUST_0657,47,47,117.80618179735285,5530.71161978826,One year,Fiber optic,0
CUST_0658,54,49,99.39897163680061,4859.93179966363,Month-to-month,Fiber optic,0
CUST_0659,40,9,69.72559303146882,649.8933334917018,Two year,Fiber optic,0
CUST_0660,75,20,53.97774715618851,1093.399667505574,Month-to-month,Fiber optic,0
CUST_0661,27,61,107.21357000224765,6539.605756193986,Month-to-month,DSL,1
CUST_0662,71,35,74.48477590845157,2626.2815483070754,One year,DSL,0
CUST_0663,22,50,95.84250178691111,4791.1064554018985,Month-to-month,DSL,1
CUST_0664,53,62,95.4107680316164,5922.711722674552,One year,No,1
CUST_0665,51,17,21.794567856849184,370.60937258366334,Month-to-month,Fiber optic,1
CUST_0666,69,3,32.62537827926135,101.85418935528875,Month-to-month,Fiber optic,1
CUST_0667,48,32,85.96293663947422,2753.7315868885107,Month-to-month,Fiber optic,1
CUST_0668,27,13,36.16198112858714,465.8559009378664,Month-to-month,DSL,1
CUST_0669,75,68,45.54933446556047,3108.279729038966,Month-to-month,Fiber optic,0
CUST_0670,36,14,114.66379541996072,1612.4526600562892,One year,Fiber optic,0
CUST_0671,75,11,76.01822583749119,846.4774301474177,Two year,Fiber optic,0
CUST_0672,49,56,95.07295069993472,5327.287511051338,Two year,No,0
CUST_0673,18,67,75.79807387826398,5069.405251025915,Month-to-month,Fiber optic,0
CUST_0674,73,29,75.25136147827251,2199.3833435354795,Month-to-month,Fiber optic,0
CUST_0675,22,9,29.415191012569792,262.11115677745386,Month-to-month,Fiber optic,0
CUST_0676,62,67,54.3663192609103,3646.1840607666745,Month-to-month,No,0
CUST_0677,21,25,48.24308986865117,1212.431060304502,One year,Fiber optic,1
CUST_0678,33,42,59.07283656136132,2484.6333527393517,Month-to-month,DSL,1
CUST_0679,41,9,99.83441882243282,907.6639396141981,Month-to-month,Fiber optic,1
CUST_0680,33,40,57.19326679168648,2298.4644508906244,Two year,Fiber optic,0
CUST_0681,72,25,65.16968192316827,1626.9937130487344,Month-to-month,Fiber optic,0
CUST_0682,19,5,59.73813904853165,314.9453686622147,Month-to-month,DSL,0
CUST_0683,66,11,29.34079719752956,320.07973363121255,Month-to-month,No,0
CUST_0684,45,59,64.10721582507837,3785.6932241684317,Month-to-month,No,0
CUST_0685,49,38,39.5609273044515,1499.4384557331148,Two year,DSL,0
CUST_0686,44,5,38.67232957730415,186.62691266001283,Month-to-month,No,0
CUST_0687,37,48,29.403610443426636,1421.8152121723874,Month-to-month,DSL,0
CUST_0688,41,18,55.667097414176475,1033.226722429437,Month-to-month,DSL,0
CUST_0689,29,70,95.74818847894174,6698.755594642719,Month-to-month,DSL,0
CUST_0690,67,37,47.64416905833961,1774.987470905346,Month-to-month,DSL,0
CUST_0691,52,60,51.23491018855135,3070.8354981860793,Two year,No,0
CUST_0692,77,48,84.26746576724236,4044.733507059073,Two year,DSL,0
CUST_0693,50,28,39.58408125869189,1125.9301129656897,One year,DSL,0
CUST_0694,50,69,109.69579304235343,7558.274367071634,Month-to-month,DSL,0
CUST_0695,78,40,72.01905232515544,2867.380502319986,Two year,DSL,0
CUST_0696,68,45,64.7602940320217,2913.3412449533453,One year,DSL,0
CUST_0697,60,62,75.78201919292013,4705.121750240425,Month-to-month,Fiber optic,0
CUST_0698,54,58,36.60343134161955,2127.6356835307424,One year,DSL,0
CUST_0699,29,67,81.34731386391763,5453.876820639412,Month-to-month,No,1
CUST_0700,20,56,56.31007366340104,3153.705444965574,Month-to-month,No,1
CUST_0701,18,40,109.7186340964619,4396.610764128315,One year,DSL,0
